0.1, 0.1
0.02439, 0.10057
0.05605, 0.12265
0.1135, 0.17581
0.20235, 0.204
0.19019, 0.27873
0.22395, 0.3724
0.23898, 0.43717
0.25806, 0.51696
0.34824, 0.55722
0.4374, 0.58653
0.50585, 0.60725
0.58304, 0.66761
0.65054, 0.65197
0.74277, 0.66905
0.68891, 0.74644
0.70494, 0.80887
0.73099, 0.90102
0.74516, 0.92542
0.82142, 0.9897
0.86776, 0.97804
0.9, 0.9
