0.15, 0.9
0.15507, 0.828
0.20471, 0.78144
0.25745, 0.73982
0.35234, 0.72743
0.42213, 0.67854
0.52042, 0.69279
0.57855, 0.75232
0.64276, 0.7056
0.67751, 0.6477
0.6429, 0.56924
0.67609, 0.48777
0.67576, 0.39485
0.70596, 0.32319
0.75473, 0.23648
0.84426, 0.21747
0.8678, 0.14205
0.93603, 0.08863
0.98568, 0.0674
0.9, 0.1
