0.05, 0.5
0.0214, 0.53895
0.04195, 0.51498
0.12543, 0.49377
0.13347, 0.40009
0.09586, 0.32508
0.13291, 0.25672
0.22378, 0.27476
0.26292, 0.29884
0.27324, 0.3792
0.36899, 0.4073
0.46797, 0.41415
0.54889, 0.43074
0.60493, 0.45535
0.65915, 0.42262
0.74019, 0.39808
0.80467, 0.4643
0.89184, 0.47648
0.86819, 0.54388
0.9, 0.5
